dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1526108400,2018-05-12 07:00:00 +0000 UTC,4138106,,,,291.21,288.15,294.15,1016,,,68,2,180,,,,,,,,,75,803,Clouds,broken clouds,04n
1526112000,2018-05-12 08:00:00 +0000 UTC,4138106,,,,291.45,288.15,294.15,1016,,,68,1,190,,,,,,,,,90,804,Clouds,overcast clouds,04n
1526115600,2018-05-12 09:00:00 +0000 UTC,4138106,,,,291.09,288.15,294.15,1017,,,73,1,70,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526119200,2018-05-12 10:00:00 +0000 UTC,4138106,,,,290.59,289.15,293.15,1017,,,77,2,20,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526122800,2018-05-12 11:00:00 +0000 UTC,4138106,,,,290.22,289.15,292.15,1018,,,82,3,40,,,,,,,,,40,721,Haze,haze,50d
1526126400,2018-05-12 12:00:00 +0000 UTC,4138106,,,,290.83,288.15,294.15,1018,,,73,3,20,,,,,,,,,75,701,Mist,mist,50d
1526126400,2018-05-12 12:00:00 +0000 UTC,4138106,,,,290.83,288.15,294.15,1018,,,73,3,20,,,,,,,,,75,721,Haze,haze,50d
1526130000,2018-05-12 13:00:00 +0000 UTC,4138106,,,,291.44,287.15,295.15,1019,,,73,3,30,,,,,,,,,75,721,Haze,haze,50d
1526133600,2018-05-12 14:00:00 +0000 UTC,4138106,,,,292.02,289.15,296.15,1019,,,68,2,50,,,,,,,,,75,721,Haze,haze,50d
1526137200,2018-05-12 15:00:00 +0000 UTC,4138106,,,,293.38,290.15,297.15,1018,,,60,2,50,,,,,,,,,75,721,Haze,haze,50d
1526140800,2018-05-12 16:00:00 +0000 UTC,4138106,,,,295.27,293.15,298.15,1018,,,64,2,170,,,,,,,,,75,721,Haze,haze,50d
1526144400,2018-05-12 17:00:00 +0000 UTC,4138106,,,,297.13,293.15,300.15,1017,,,61,3,160,,,,,,,,,75,721,Haze,haze,50d
1526148000,2018-05-12 18:00:00 +0000 UTC,4138106,,,,299.42,295.15,304.15,1016,,,58,4,170,,,,,,,,,75,721,Haze,haze,50d
1526151600,2018-05-12 19:00:00 +0000 UTC,4138106,,,,301.95,297.15,306.15,1015,,,58,6,160,,,,,,,,,40,721,Haze,haze,50d
1526155200,2018-05-12 20:00:00 +0000 UTC,4138106,,,,303.2,297.15,306.15,1014,,,48,6,180,,,,,,,,,40,721,Haze,haze,50d
1526158800,2018-05-12 21:00:00 +0000 UTC,4138106,,,,304.02,298.15,306.15,1013,,,45,6,180,,,,,,,,,75,721,Haze,haze,50d
1526162400,2018-05-12 22:00:00 +0000 UTC,4138106,,,,304.33,301.15,306.15,1013,,,48,4,180,,,,,,,,,75,721,Haze,haze,50d
1526166000,2018-05-12 23:00:00 +0000 UTC,4138106,,,,303.82,301.15,306.15,1013,,,45,6,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1526169600,2018-05-13 00:00:00 +0000 UTC,4138106,,,,301.74,299.15,304.15,1013,,,54,4,200,,,,,,,,,90,500,Rain,light rain,10d
1526169600,2018-05-13 00:00:00 +0000 UTC,4138106,,,,301.74,299.15,304.15,1013,,,54,4,200,,,,,,,,,90,721,Haze,haze,50d
1526173200,2018-05-13 01:00:00 +0000 UTC,4138106,,,,297.74,293.15,302.15,1015,,,69,8,20,,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1526173200,2018-05-13 01:00:00 +0000 UTC,4138106,,,,297.74,293.15,302.15,1015,,,69,8,20,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1526173200,2018-05-13 01:00:00 +0000 UTC,4138106,,,,297.74,293.15,302.15,1015,,,69,8,20,,,,,,,,,90,500,Rain,light rain,10n
1526173200,2018-05-13 01:00:00 +0000 UTC,4138106,,,,297.74,293.15,302.15,1015,,,69,8,20,,,,,,,,,90,701,Mist,mist,50n
1526173200,2018-05-13 01:00:00 +0000 UTC,4138106,,,,297.74,293.15,302.15,1015,,,69,8,20,,,,,,,,,90,721,Haze,haze,50n
1526176800,2018-05-13 02:00:00 +0000 UTC,4138106,,,,294.9,291.15,300.15,1017,,,78,6,50,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1526176800,2018-05-13 02:00:00 +0000 UTC,4138106,,,,294.9,291.15,300.15,1017,,,78,6,50,,,,,,,,,75,701,Mist,mist,50n
1526176800,2018-05-13 02:00:00 +0000 UTC,4138106,,,,294.9,291.15,300.15,1017,,,78,6,50,,,,,,,,,75,500,Rain,light rain,10n
1526180400,2018-05-13 03:00:00 +0000 UTC,4138106,,,,293.97,291.15,297.15,1017,,,83,0,143,,,,,,,,,20,721,Haze,haze,50n
1526180400,2018-05-13 03:00:00 +0000 UTC,4138106,,,,293.97,291.15,297.15,1017,,,83,0,143,,,,,,,,,20,500,Rain,light rain,10n
1526184000,2018-05-13 04:00:00 +0000 UTC,4138106,,,,293.53,291.15,296.15,1018,,,77,0,143,,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11n
1526184000,2018-05-13 04:00:00 +0000 UTC,4138106,,,,293.53,291.15,296.15,1018,,,77,0,143,,,,,,,,,40,500,Rain,light rain,10n
1526187600,2018-05-13 05:00:00 +0000 UTC,4138106,,,,292.74,290.15,295.15,1018,,,77,2,60,,,,,,,,,40,500,Rain,light rain,10n
1526187600,2018-05-13 05:00:00 +0000 UTC,4138106,,,,292.74,290.15,295.15,1018,,,77,2,60,,,,,,,,,40,701,Mist,mist,50n
1526191200,2018-05-13 06:00:00 +0000 UTC,4138106,,,,291.75,290.15,293.15,1018,,,82,3,40,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526194800,2018-05-13 07:00:00 +0000 UTC,4138106,,,,291.52,290.15,293.15,1017,,,82,4,20,,,,,,,,,75,500,Rain,light rain,10n
1526194800,2018-05-13 07:00:00 +0000 UTC,4138106,,,,291.52,290.15,293.15,1017,,,82,4,20,,,,,,,,,75,701,Mist,mist,50n
1526198400,2018-05-13 08:00:00 +0000 UTC,4138106,,,,291.4,290.15,293.15,1017,,,88,5,40,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526198400,2018-05-13 08:00:00 +0000 UTC,4138106,,,,291.4,290.15,293.15,1017,,,88,5,40,,,,,,,,,90,701,Mist,mist,50n
1526202000,2018-05-13 09:00:00 +0000 UTC,4138106,,,,291.02,290.15,292.15,1019,,,88,5,360,,,,,,,,,90,500,Rain,light rain,10n
1526202000,2018-05-13 09:00:00 +0000 UTC,4138106,,,,291.02,290.15,292.15,1019,,,88,5,360,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1526202000,2018-05-13 09:00:00 +0000 UTC,4138106,,,,291.02,290.15,292.15,1019,,,88,5,360,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526202000,2018-05-13 09:00:00 +0000 UTC,4138106,,,,291.02,290.15,292.15,1019,,,88,5,360,,,,,,,,,90,701,Mist,mist,50n
1526202000,2018-05-13 09:00:00 +0000 UTC,4138106,,,,291.02,290.15,292.15,1019,,,88,5,360,,,,,,,,,90,721,Haze,haze,50n
1526205600,2018-05-13 10:00:00 +0000 UTC,4138106,,,,290.65,289.15,292.15,1018,,,93,2,120,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1526205600,2018-05-13 10:00:00 +0000 UTC,4138106,,,,290.65,289.15,292.15,1018,,,93,2,120,,,,,,,,,90,701,Mist,mist,50n
1526205600,2018-05-13 10:00:00 +0000 UTC,4138106,,,,290.65,289.15,292.15,1018,,,93,2,120,,,,,,,,,90,201,Thunderstorm,thunderstorm with rain,11n
1526209200,2018-05-13 11:00:00 +0000 UTC,4138106,,,,290.56,289.15,292.15,1019,,,93,3,89,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1526209200,2018-05-13 11:00:00 +0000 UTC,4138106,,,,290.56,289.15,292.15,1019,,,93,3,89,,,,,,,,,90,701,Mist,mist,50d
1526212800,2018-05-13 12:00:00 +0000 UTC,4138106,,,,290.97,290.15,292.15,1019,,,88,2,60,,,,,,,,,90,701,Mist,mist,50d
1526212800,2018-05-13 12:00:00 +0000 UTC,4138106,,,,290.97,290.15,292.15,1019,,,88,2,60,,,,,,,,,90,500,Rain,light rain,10d
1526212800,2018-05-13 12:00:00 +0000 UTC,4138106,,,,290.97,290.15,292.15,1019,,,88,2,60,,,,,,,,,90,721,Haze,haze,50d
1526212800,2018-05-13 12:00:00 +0000 UTC,4138106,,,,290.97,290.15,292.15,1019,,,88,2,60,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1526216400,2018-05-13 13:00:00 +0000 UTC,4138106,,,,291.15,290.15,292.15,1019,,,88,3,89,,,,,,,,,90,500,Rain,light rain,10d
1526216400,2018-05-13 13:00:00 +0000 UTC,4138106,,,,291.15,290.15,292.15,1019,,,88,3,89,,,,,,,,,90,701,Mist,mist,50d
1526216400,2018-05-13 13:00:00 +0000 UTC,4138106,,,,291.15,290.15,292.15,1019,,,88,3,89,,,,,,,,,90,201,Thunderstorm,thunderstorm with rain,11d
1526220000,2018-05-13 14:00:00 +0000 UTC,4138106,,,,291.44,290.15,293.15,1019,,,82,3,60,,,,,,,,,90,501,Rain,moderate rain,10d
1526220000,2018-05-13 14:00:00 +0000 UTC,4138106,,,,291.44,290.15,293.15,1019,,,82,3,60,,,,,,,,,90,701,Mist,mist,50d
1526220000,2018-05-13 14:00:00 +0000 UTC,4138106,,,,291.44,290.15,293.15,1019,,,82,3,60,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1526223600,2018-05-13 15:00:00 +0000 UTC,4138106,,,,292.03,290.15,295.15,1018,,,83,2,0,,,,,,,,,75,501,Rain,moderate rain,10d
1526223600,2018-05-13 15:00:00 +0000 UTC,4138106,,,,292.03,290.15,295.15,1018,,,83,2,0,,,,,,,,,75,701,Mist,mist,50d
1526227200,2018-05-13 16:00:00 +0000 UTC,4138106,,,,292.79,289.15,297.15,1018,,,78,2,160,,,,,,,,,90,500,Rain,light rain,10d
1526227200,2018-05-13 16:00:00 +0000 UTC,4138106,,,,292.79,289.15,297.15,1018,,,78,2,160,,,,,,,,,90,701,Mist,mist,50d
1526230800,2018-05-13 17:00:00 +0000 UTC,4138106,,,,293.32,289.15,299.15,1018,,,78,3,170,,,,,,,,,90,721,Haze,haze,50d
1526230800,2018-05-13 17:00:00 +0000 UTC,4138106,,,,293.32,289.15,299.15,1018,,,78,3,170,,,,,,,,,90,701,Mist,mist,50d
1526234400,2018-05-13 18:00:00 +0000 UTC,4138106,,,,293.66,289.15,301.15,1018,,,88,7,70,,,,,,,,,90,701,Mist,mist,50d
1526238000,2018-05-13 19:00:00 +0000 UTC,4138106,,,,293.31,288.15,302.15,1018,,,100,5,110,,,,,,,,,90,701,Mist,mist,50d
1526238000,2018-05-13 19:00:00 +0000 UTC,4138106,,,,293.31,288.15,302.15,1018,,,100,5,110,,,,,,,,,90,721,Haze,haze,50d
1526241600,2018-05-13 20:00:00 +0000 UTC,4138106,,,,291.91,288.15,300.15,1018,,,93,2,80,,,,,,,,,90,701,Mist,mist,50d
1526241600,2018-05-13 20:00:00 +0000 UTC,4138106,,,,291.91,288.15,300.15,1018,,,93,2,80,,,,,,,,,90,721,Haze,haze,50d
1526245200,2018-05-13 21:00:00 +0000 UTC,4138106,,,,290.28,288.15,295.15,1018,,,93,2,90,,,,,,,,,90,701,Mist,mist,50d
1526245200,2018-05-13 21:00:00 +0000 UTC,4138106,,,,290.28,288.15,295.15,1018,,,93,2,90,,,,,,,,,90,721,Haze,haze,50d
1526248800,2018-05-13 22:00:00 +0000 UTC,4138106,,,,290.03,288.15,294.15,1017,,,93,2,90,,,,,,,,,90,701,Mist,mist,50d
1526248800,2018-05-13 22:00:00 +0000 UTC,4138106,,,,290.03,288.15,294.15,1017,,,93,2,90,,,,,,,,,90,721,Haze,haze,50d
1526252400,2018-05-13 23:00:00 +0000 UTC,4138106,,,,289.62,288.15,293.15,1017,,,82,4,100,,,,,,,,,90,701,Mist,mist,50d
1526252400,2018-05-13 23:00:00 +0000 UTC,4138106,,,,289.62,288.15,293.15,1017,,,82,4,100,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1526252400,2018-05-13 23:00:00 +0000 UTC,4138106,,,,289.62,288.15,293.15,1017,,,82,4,100,,,,,,,,,90,721,Haze,haze,50d
1526256000,2018-05-14 00:00:00 +0000 UTC,4138106,,,,289.59,287.15,292.15,1017,,,88,3,90,,,,,,,,,90,701,Mist,mist,50d
1526259600,2018-05-14 01:00:00 +0000 UTC,4138106,,,,289.63,287.15,292.15,1017,,,88,2,110,,,,,,,,,90,701,Mist,mist,50n
1526259600,2018-05-14 01:00:00 +0000 UTC,4138106,,,,289.63,287.15,292.15,1017,,,88,2,110,,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1526259600,2018-05-14 01:00:00 +0000 UTC,4138106,,,,289.63,287.15,292.15,1017,,,88,2,110,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1526263200,2018-05-14 02:00:00 +0000 UTC,4138106,,,,289.62,287.15,292.15,1017,,,82,3,70,,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1526263200,2018-05-14 02:00:00 +0000 UTC,4138106,,,,289.62,287.15,292.15,1017,,,82,3,70,,,,,,,,,90,500,Rain,light rain,10n
1526263200,2018-05-14 02:00:00 +0000 UTC,4138106,,,,289.62,287.15,292.15,1017,,,82,3,70,,,,,,,,,90,701,Mist,mist,50n
1526266800,2018-05-14 03:00:00 +0000 UTC,4138106,,,,289.45,287.15,292.15,1017,,,88,3,110,,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1526266800,2018-05-14 03:00:00 +0000 UTC,4138106,,,,289.45,287.15,292.15,1017,,,88,3,110,,,,,,,,,90,501,Rain,moderate rain,10n
1526266800,2018-05-14 03:00:00 +0000 UTC,4138106,,,,289.45,287.15,292.15,1017,,,88,3,110,,,,,,,,,90,701,Mist,mist,50n
1526270400,2018-05-14 04:00:00 +0000 UTC,4138106,,,,289.33,287.15,291.15,1017,,,93,2,30,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526270400,2018-05-14 04:00:00 +0000 UTC,4138106,,,,289.33,287.15,291.15,1017,,,93,2,30,,,,,,,,,90,502,Rain,heavy intensity rain,10n
1526270400,2018-05-14 04:00:00 +0000 UTC,4138106,,,,289.33,287.15,291.15,1017,,,93,2,30,,,,,,,,,90,701,Mist,mist,50n
1526274000,2018-05-14 05:00:00 +0000 UTC,4138106,,,,289.15,287.15,291.15,1017,,,88,2,90,,,,,,,,,90,701,Mist,mist,50n
1526274000,2018-05-14 05:00:00 +0000 UTC,4138106,,,,289.15,287.15,291.15,1017,,,88,2,90,,,,,,,,,90,721,Haze,haze,50n
1526274000,2018-05-14 05:00:00 +0000 UTC,4138106,,,,289.15,287.15,291.15,1017,,,88,2,90,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526274000,2018-05-14 05:00:00 +0000 UTC,4138106,,,,289.15,287.15,291.15,1017,,,88,2,90,,,,,,,,,90,500,Rain,light rain,10n
1526274000,2018-05-14 05:00:00 +0000 UTC,4138106,,,,289.15,287.15,291.15,1017,,,88,2,90,,,,,,,,,90,741,Fog,fog,50n
1526277600,2018-05-14 06:00:00 +0000 UTC,4138106,,,,289.09,287.15,291.15,1016,,,88,2,90,,,,,,,,,90,701,Mist,mist,50n
1526277600,2018-05-14 06:00:00 +0000 UTC,4138106,,,,289.09,287.15,291.15,1016,,,88,2,90,,,,,,,,,90,721,Haze,haze,50n
1526277600,2018-05-14 06:00:00 +0000 UTC,4138106,,,,289.09,287.15,291.15,1016,,,88,2,90,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526277600,2018-05-14 06:00:00 +0000 UTC,4138106,,,,289.09,287.15,291.15,1016,,,88,2,90,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1526281200,2018-05-14 07:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1016,,,88,1,118,,,,,,,,,90,741,Fog,fog,50n
1526281200,2018-05-14 07:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1016,,,88,1,118,,,,,,,,,90,701,Mist,mist,50n
1526281200,2018-05-14 07:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1016,,,88,1,118,,,,,,,,,90,721,Haze,haze,50n
1526284800,2018-05-14 08:00:00 +0000 UTC,4138106,,,,288.86,287.15,291.15,1015,,,88,2,100,,,,,,,,,90,701,Mist,mist,50n
1526284800,2018-05-14 08:00:00 +0000 UTC,4138106,,,,288.86,287.15,291.15,1015,,,88,2,100,,,,,,,,,90,741,Fog,fog,50n
1526284800,2018-05-14 08:00:00 +0000 UTC,4138106,,,,288.86,287.15,291.15,1015,,,88,2,100,,,,,,,,,90,721,Haze,haze,50n
1526288400,2018-05-14 09:00:00 +0000 UTC,4138106,,,,288.8,287.15,291.15,1015,,,88,1,90,,,,,,,,,90,701,Mist,mist,50n
1526288400,2018-05-14 09:00:00 +0000 UTC,4138106,,,,288.8,287.15,291.15,1015,,,88,1,90,,,,,,,,,90,721,Haze,haze,50n
1526288400,2018-05-14 09:00:00 +0000 UTC,4138106,,,,288.8,287.15,291.15,1015,,,88,1,90,,,,,,,,,90,741,Fog,fog,50n
1526292000,2018-05-14 10:00:00 +0000 UTC,4138106,,,,288.91,287.15,291.15,1016,,,88,1,113,,,,,,,,,90,701,Mist,mist,50n
1526292000,2018-05-14 10:00:00 +0000 UTC,4138106,,,,288.91,287.15,291.15,1016,,,88,1,113,,,,,,,,,90,741,Fog,fog,50n
1526295600,2018-05-14 11:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1016,,,93,2,130,,,,,,,,,90,701,Mist,mist,50d
1526295600,2018-05-14 11:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1016,,,93,2,130,,,,,,,,,90,741,Fog,fog,50d
1526295600,2018-05-14 11:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1016,,,93,2,130,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1526295600,2018-05-14 11:00:00 +0000 UTC,4138106,,,,289.03,287.15,291.15,1016,,,93,2,130,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1526299200,2018-05-14 12:00:00 +0000 UTC,4138106,,,,289.21,287.15,291.15,1017,,,93,1,90,,,,,,,,,90,701,Mist,mist,50d
1526299200,2018-05-14 12:00:00 +0000 UTC,4138106,,,,289.21,287.15,291.15,1017,,,93,1,90,,,,,,,,,90,741,Fog,fog,50d
1526299200,2018-05-14 12:00:00 +0000 UTC,4138106,,,,289.21,287.15,291.15,1017,,,93,1,90,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1526302800,2018-05-14 13:00:00 +0000 UTC,4138106,,,,289.38,287.15,291.15,1017,,,88,1,130,,,,,,,,,90,701,Mist,mist,50d
1526302800,2018-05-14 13:00:00 +0000 UTC,4138106,,,,289.38,287.15,291.15,1017,,,88,1,130,,,,,,,,,90,741,Fog,fog,50d
1526302800,2018-05-14 13:00:00 +0000 UTC,4138106,,,,289.38,287.15,291.15,1017,,,88,1,130,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1526306400,2018-05-14 14:00:00 +0000 UTC,4138106,,,,290.26,289.15,292.15,1017,,,88,1,130,,,,,,,,,90,701,Mist,mist,50d
1526306400,2018-05-14 14:00:00 +0000 UTC,4138106,,,,290.26,289.15,292.15,1017,,,88,1,130,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1526310000,2018-05-14 15:00:00 +0000 UTC,4138106,,,,290.97,289.15,293.15,1017,,,82,1,104,,,,,,,,,90,701,Mist,mist,50d
1526313600,2018-05-14 16:00:00 +0000 UTC,4138106,,,,291.9,290.15,294.15,1017,,,82,1,104,,,,,,,,,90,701,Mist,mist,50d
1526317200,2018-05-14 17:00:00 +0000 UTC,4138106,,,,293.45,291.15,296.15,1017,,,78,3,160,,,,,,,,,90,721,Haze,haze,50d
1526317200,2018-05-14 17:00:00 +0000 UTC,4138106,,,,293.45,291.15,296.15,1017,,,78,3,160,,,,,,,,,90,701,Mist,mist,50d
1526320800,2018-05-14 18:00:00 +0000 UTC,4138106,,,,295.45,292.15,299.15,1017,,,73,2,170,,,,,,,,,75,721,Haze,haze,50d
1526320800,2018-05-14 18:00:00 +0000 UTC,4138106,,,,295.45,292.15,299.15,1017,,,73,2,170,,,,,,,,,75,701,Mist,mist,50d
1526324400,2018-05-14 19:00:00 +0000 UTC,4138106,,,,296.89,292.15,300.15,1016,,,69,3,180,,,,,,,,,75,701,Mist,mist,50d
1526324400,2018-05-14 19:00:00 +0000 UTC,4138106,,,,296.89,292.15,300.15,1016,,,69,3,180,,,,,,,,,75,721,Haze,haze,50d
1526328000,2018-05-14 20:00:00 +0000 UTC,4138106,,,,298.45,295.15,301.15,1015,,,69,3,200,,,,,,,,,40,721,Haze,haze,50d
1526331600,2018-05-14 21:00:00 +0000 UTC,4138106,,,,298.37,294.15,301.15,1014,,,65,1,170,,,,,,,,,75,721,Haze,haze,50d
1526335200,2018-05-14 22:00:00 +0000 UTC,4138106,,,,298.45,295.15,300.15,1014,,,74,2,170,,,,,,,,,75,721,Haze,haze,50d
1526335200,2018-05-14 22:00:00 +0000 UTC,4138106,,,,298.45,295.15,300.15,1014,,,74,2,170,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1526335200,2018-05-14 22:00:00 +0000 UTC,4138106,,,,298.45,295.15,300.15,1014,,,74,2,170,,,,,,,,,75,701,Mist,mist,50d
1526338800,2018-05-14 23:00:00 +0000 UTC,4138106,,,,294.68,290.15,297.15,1015,,,69,12,290,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1526338800,2018-05-14 23:00:00 +0000 UTC,4138106,,,,294.68,290.15,297.15,1015,,,69,12,290,,,,,,,,,75,500,Rain,light rain,10d
1526338800,2018-05-14 23:00:00 +0000 UTC,4138106,,,,294.68,290.15,297.15,1015,,,69,12,290,,,,,,,,,75,701,Mist,mist,50d
1526338800,2018-05-14 23:00:00 +0000 UTC,4138106,,,,294.68,290.15,297.15,1015,,,69,12,290,,,,,,,,,75,721,Haze,haze,50d
1526342400,2018-05-15 00:00:00 +0000 UTC,4138106,,,,293.15,291.15,295.15,1016,,,83,4,330,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1526342400,2018-05-15 00:00:00 +0000 UTC,4138106,,,,293.15,291.15,295.15,1016,,,83,4,330,,,,,,,,,90,701,Mist,mist,50d
1526342400,2018-05-15 00:00:00 +0000 UTC,4138106,,,,293.15,291.15,295.15,1016,,,83,4,330,,,,,,,,,90,500,Rain,light rain,10d
1526346000,2018-05-15 01:00:00 +0000 UTC,4138106,,,,292.97,292.15,294.15,1014,,,88,4,150,,,,,,,,,90,201,Thunderstorm,proximity thunderstorm with rain,11n
1526346000,2018-05-15 01:00:00 +0000 UTC,4138106,,,,292.97,292.15,294.15,1014,,,88,4,150,,,,,,,,,90,500,Rain,light rain,10n
1526346000,2018-05-15 01:00:00 +0000 UTC,4138106,,,,292.97,292.15,294.15,1014,,,88,4,150,,,,,,,,,90,701,Mist,mist,50n
1526346000,2018-05-15 01:00:00 +0000 UTC,4138106,,,,292.97,292.15,294.15,1014,,,88,4,150,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1526349600,2018-05-15 02:00:00 +0000 UTC,4138106,,,,292.72,291.15,294.15,1014,,,88,1,230,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526349600,2018-05-15 02:00:00 +0000 UTC,4138106,,,,292.72,291.15,294.15,1014,,,88,1,230,,,,,,,,,90,500,Rain,light rain,10n
1526349600,2018-05-15 02:00:00 +0000 UTC,4138106,,,,292.72,291.15,294.15,1014,,,88,1,230,,,,,,,,,90,701,Mist,mist,50n
1526353200,2018-05-15 03:00:00 +0000 UTC,4138106,,,,292.21,290.15,294.15,1016,,,88,4,240,,,,,,,,,90,200,Thunderstorm,thunderstorm with light rain,11n
1526353200,2018-05-15 03:00:00 +0000 UTC,4138106,,,,292.21,290.15,294.15,1016,,,88,4,240,,,,,,,,,90,500,Rain,light rain,10n
1526356800,2018-05-15 04:00:00 +0000 UTC,4138106,,,,291.77,290.15,293.15,1016,,,82,4,220,,,,,,,,,90,804,Clouds,overcast clouds,04n
1526360400,2018-05-15 05:00:00 +0000 UTC,4138106,,,,291.51,290.15,293.15,1016,,,88,2,220,,,,,,,,,75,701,Mist,mist,50n
1526364000,2018-05-15 06:00:00 +0000 UTC,4138106,,,,291.21,290.15,292.15,1015,,,88,2,200,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1526367600,2018-05-15 07:00:00 +0000 UTC,4138106,,,,291.22,290.15,292.15,1015,,,88,2,280,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1526371200,2018-05-15 08:00:00 +0000 UTC,4138106,,,,291.15,289.15,292.15,1015,,,93,3,180,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526371200,2018-05-15 08:00:00 +0000 UTC,4138106,,,,291.15,289.15,292.15,1015,,,93,3,180,,,,,,,,,90,500,Rain,light rain,10n
1526374800,2018-05-15 09:00:00 +0000 UTC,4138106,,,,291.09,289.15,293.15,1015,,,93,4,190,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1526374800,2018-05-15 09:00:00 +0000 UTC,4138106,,,,291.09,289.15,293.15,1015,,,93,4,190,,,,,,,,,90,501,Rain,moderate rain,10n
1526374800,2018-05-15 09:00:00 +0000 UTC,4138106,,,,291.09,289.15,293.15,1015,,,93,4,190,,,,,,,,,90,701,Mist,mist,50n
1526378400,2018-05-15 10:00:00 +0000 UTC,4138106,,,,291.34,289.15,295.15,1014,,,88,3,170,,,,,,,,,75,500,Rain,light rain,10n
1526378400,2018-05-15 10:00:00 +0000 UTC,4138106,,,,291.34,289.15,295.15,1014,,,88,3,170,,,,,,,,,75,701,Mist,mist,50n
1526382000,2018-05-15 11:00:00 +0000 UTC,4138106,,,,291.83,289.15,294.15,1014,,,77,5,200,,,,,,,,,75,500,Rain,light rain,10d
1526382000,2018-05-15 11:00:00 +0000 UTC,4138106,,,,291.83,289.15,294.15,1014,,,77,5,200,,,,,,,,,75,741,Fog,fog,50d
1526385600,2018-05-15 12:00:00 +0000 UTC,4138106,,,,292.59,290.15,295.15,1014,,,77,6,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1526389200,2018-05-15 13:00:00 +0000 UTC,4138106,,,,293.71,292.15,295.15,1014,,,78,5,200,,,,,,,,,75,721,Haze,haze,50d
1526392800,2018-05-15 14:00:00 +0000 UTC,4138106,,,,295.62,294.15,297.15,1014,,,73,5,210,,,,,,,,,75,803,Clouds,broken clouds,04d
1526396400,2018-05-15 15:00:00 +0000 UTC,4138106,,,,297.33,296.15,298.15,1014,,,73,5,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1526400000,2018-05-15 16:00:00 +0000 UTC,4138106,,,,299.42,298.15,300.15,1014,,,78,7,170,,,,,,,,,40,721,Haze,haze,50d
1526403600,2018-05-15 17:00:00 +0000 UTC,4138106,,,,300.96,300.15,302.15,1013,,,69,5,170,,,,,,,,,75,721,Haze,haze,50d
1526407200,2018-05-15 18:00:00 +0000 UTC,4138106,,,,302.46,301.15,304.15,1012,,,69,6,170,,,,,,,,,75,721,Haze,haze,50d
